Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
NTR,Buy,1.30239,0.621083,1,93.3497,93.4947
PKBK,Buy,0.594544,-2.22111,0,93.4947,92.9755
UA,Buy,1.56041,5.13463,1,92.9755,94.169
ALLY,Short,-4.58121,-1.16376,1,94.169,94.443
FLO,Skip,-0.223214,-3.24123,0,94.443,94.443
PEN,Short,-3.75482,18.1208,0,94.443,90.1645
NEWP,Buy,2.02879,36.5517,1,90.1645,98.4037
CCSI,Short,-3.20716,0.524476,0,98.4037,98.2747
ALEX,Short,-1.28393,-3.82121,1,98.2747,99.2135
CRS,Skip,0.428882,12.2911,0,99.2135,99.2135
UPS,Short,-1.1349,2.44021,0,99.2135,98.6082
AKBA,Buy,12.3914,21.0383,1,98.6082,103.795
GES,Buy,4.18467,12.3047,1,103.795,106.988
ONCO,Short,-10.8307,-24.2551,1,106.988,113.475
BKTI,Short,-7.91104,-1.62634,1,113.475,113.936
MED,Short,-2.3315,4.03233,0,113.936,112.788
LUNG,Buy,0.524784,-1.08359,0,112.788,112.482
SABS,Buy,1.21673,0,0,112.482,112.482
BNR,Short,-6.70733,1.97368,0,112.482,111.927
FRGE,Short,-4.14412,-8.67347,1,111.927,114.354
NEPH,Buy,7.75752,4.53258,1,114.354,115.65
DEO,Buy,0.820788,2.07448,1,115.65,116.25
INGN,Short,-1.33206,5.55172,0,116.25,114.636
VSEC,Skip,-0.0827134,13.8084,0,114.636,114.636
MARA,Short,-0.562279,-31.4274,1,114.636,123.643
BFLY,Buy,13.6018,0.934579,1,123.643,123.932
MG,Buy,0.646936,21.2963,1,123.932,130.53
GHI,Buy,2.37872,-7.65125,0,130.53,128.033
PCG,Buy,1.31867,0.488699,1,128.033,128.19
DDL,Short,-13.3068,5.38642,0,128.19,126.464
TGTX,Short,-1.49685,42.8241,0,126.464,112.924
APWC,Buy,0.569811,-18.6047,0,112.924,107.672
ALOT,Buy,2.05888,2.89855,1,107.672,108.452
MRVI,Buy,13.4249,-28.0952,0,108.452,100.835
TALK,Buy,1.89369,-10.5431,0,100.835,98.1771
SBAC,Buy,2.57182,-6.65236,0,98.1771,96.5443
EL,Short,-3.07968,-2.35988,1,96.5443,97.1139
ORGN,Buy,6.95239,4.44444,1,97.1139,98.193
ALEC,Short,-9.37214,27.0718,0,98.193,91.5473
MDU,Short,-2.9597,-4.35674,1,91.5473,92.5444
SPR,Short,-2.79563,15.1079,0,92.5444,89.049
BWFG,Buy,1.05192,-1.31579,0,89.049,88.7561
IMPP,Buy,45.5031,6.75542,1,88.7561,90.2551
AAL,Short,-1.14575,-9.28766,1,90.2551,92.3507
JEF,Buy,0.626943,-5.37403,0,92.3507,91.11
AVTX,Buy,3.03365,23.4921,1,91.11,96.4609
SPB,Buy,2.22282,18.7532,1,96.4609,100.983
CENX,Buy,5.11987,1.27326,1,100.983,101.305
INVH,Short,-1.40928,-3.95356,1,101.305,102.306
REZI,Short,-3.80312,-1.2303,1,102.306,102.621
NTNX,Buy,1.70379,10.8567,1,102.621,105.406
IONQ,Short,-9.97923,13.163,0,105.406,101.937
CLDT,Short,-5.08955,4.24913,0,101.937,100.854
NNBR,Buy,1.05145,2.82258,1,100.854,101.566
INVZ,Buy,12.9218,-13.6336,0,101.566,98.1043
ACXP,Buy,1.0519,-10.2941,0,98.1043,95.5796
ARMN,Short,-1.26511,6.80174,0,95.5796,93.9543
PG,Skip,-0.478121,-5.95353,0,93.9543,93.9543
VTR,Short,-1.46443,-2.0059,1,93.9543,94.4255
HSY,Short,-2.98502,-8.11167,1,94.4255,96.3403
UAL,Short,-8.73926,-0.135062,1,96.3403,96.3729
ITT,Short,-2.45281,-4.59815,1,96.3729,97.4807
TWLO,Buy,3.8112,3.00094,1,97.4807,98.2121
CCCC,Buy,1.60988,-4.27807,0,98.2121,97.1617
TU,Buy,16.1391,1.1976,1,97.1617,97.4526
