Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
AMAL,Buy,4.71792,-1.04769,0,108.57,108.286
HRMY,Buy,2.3917,4.12718,1,108.286,109.403
SSD,Buy,8.237,4.33766,1,109.403,110.59
MHO,Buy,6.06591,1.01781,1,110.59,110.871
SMLR,Short,-8.78839,-13.4313,1,110.871,114.594
THS,Buy,4.69271,4.14325,1,114.594,115.781
CZNC,Buy,5.67578,2.63514,1,115.781,116.543
SWKH,Buy,2.65998,5.96859,1,116.543,118.282
LII,Short,-1.75896,-6.97445,1,118.282,120.345
NJR,Buy,1.27203,0.446553,1,120.345,120.479
GROY,Buy,3.66384,-7.08661,0,120.479,118.345
