Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
GOTU,Short,-1.18655,0.772201,0,174.671,174.334
MOMO,Skip,0.202275,3.93975,0,174.334,174.334
MRIN,Skip,-0.279072,-12.0567,0,174.334,174.334
ED,Short,-1.78025,-4.34874,1,174.334,176.229
SABR,Short,-1.31579,0.441745,0,176.229,176.034
ATRC,Buy,2.80165,17.8102,1,176.034,183.872
ISRG,Buy,3.13116,1.37235,1,183.872,184.503
NPK,Short,-1.33106,-5.80725,1,184.503,187.182
AGM,Buy,4.32715,0.269163,1,187.182,187.308
NKTX,Buy,6.6237,-18.9516,0,187.308,178.433
CLIR,Buy,1.31692,30.5085,1,178.433,192.043
MESO,Buy,6.16762,-13.9605,0,192.043,185.34
GLBS,Buy,3.3018,-2.52729,0,185.34,184.169
RVP,Short,-2.39783,-2.85714,1,184.169,185.485
BRID,Buy,6.69746,6.69746,1,185.485,188.59
AAP,Short,-0.637993,-5.34824,1,188.59,191.112
CNVS,Buy,8.45974,-5.03876,0,191.112,188.705
BTMD,Short,-9.55256,-5.68182,1,188.705,191.385
SLF,Buy,1.97699,3.64507,1,191.385,193.129
DDS,Skip,-0.193722,2.9893,0,193.129,193.129
ESI,Skip,-0.0844537,-0.463709,0,193.129,193.129
VRSK,Skip,0.131677,4.03962,0,193.129,193.129
DNOW,Buy,5.55245,12.691,1,193.129,199.257
ASTS,Buy,0.975809,-0.4398,0,199.257,199.037
AROC,Buy,3.30364,8.57236,1,199.037,203.303
EA,Buy,1.37979,5.45936,1,203.303,206.078
BZAI,Skip,0.153511,0.840336,0,206.078,206.078
BHE,Buy,2.41008,12.3499,1,206.078,212.44
PBBK,Short,-4.02778,-4.02778,1,212.44,214.58
FHB,Buy,6.64464,0.116279,1,214.58,214.642
PR,Short,-0.978486,9.21474,0,214.642,209.697
GEN,Buy,1.63428,1.54394,1,209.697,210.507
SSBK,Short,-1.39927,0.707751,0,210.507,210.134
EXPE,Short,-1.69858,-26.6067,1,210.134,224.112
APAM,Short,-0.632144,4.42881,0,224.112,221.63
SAGE,Buy,6.38987,14.7342,1,221.63,229.794
MOV,Short,-2.85641,-0.486709,1,229.794,230.074
ARAY,Buy,2.94273,-6.66667,0,230.074,226.239
PAGS,Buy,0.722061,-3.31492,0,226.239,224.364
SPIR,Short,-2.84208,-12.6506,1,224.364,231.46
FORM,Short,-1.09251,35.2332,0,231.46,211.072
OB,Buy,2.78993,0.545152,1,211.072,211.36
AEIS,Skip,-0.228549,-5.8504,0,211.36,211.36
BTAI,Short,-6.00419,14.3654,0,211.36,203.769
LW,Buy,1.15373,1.8603,1,203.769,204.717
CTRM,Buy,1.89719,25,1,204.717,217.512
MXCT,Buy,5.47373,-10.1493,0,217.512,211.993
