Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
GROW,Buy,1.02687,-5.66447,0,62.8186,61.929
BNS,Skip,0.0193565,8.405,0,61.929,61.929
RZLT,Short,-0.946169,-4,1,61.929,62.5483
SLI,Buy,3.25341,-11.1111,0,62.5483,60.8109
AXGN,Buy,2.39776,0.266667,1,60.8109,60.8514
MO,Short,-3.51307,1.42597,0,60.8514,60.6345
HAYW,Buy,2.059,-0.557276,0,60.6345,60.55
ADAG,Buy,1.79246,20.3046,1,60.55,63.6236
NN,Buy,1.88989,12.2795,1,63.6236,65.5768
FXNC,Buy,0.580817,-1.11656,0,65.5768,65.3937
VBNK,Buy,3.37889,5.08982,1,65.3937,66.2258
CRVL,Skip,-0.445572,13.5615,0,66.2258,66.2258
LNKB,Buy,10.1583,-13.6774,0,66.2258,63.9613
ALKT,Short,-10.9178,-8.55124,1,63.9613,65.3287
ORGN,Buy,8.07518,-12.2873,0,65.3287,63.3219
OPRT,Short,-9.88667,1.83206,0,63.3219,63.0319
PRG,Short,-0.648195,-9.02218,1,63.0319,64.4536
EXLS,Buy,1.56537,-4.49016,0,64.4536,63.7301
PSQH,Buy,9.43398,8.74317,1,63.7301,65.1231
UE,Buy,3.65531,6.93489,1,65.1231,66.2522
LUCK,Buy,1.0743,-1.63121,0,66.2522,65.982
CALM,Buy,1.06416,-11.9157,0,65.982,64.0164
BBWI,Short,-0.820151,-2.56184,1,64.0164,64.4264
EVAX,Buy,24.5436,-8.76289,0,64.4264,63.015
TRNO,Buy,0.914744,-0.947867,0,63.015,62.8657
RL,Skip,-0.40652,6.82887,0,62.8657,62.8657
CRVS,Short,-8.78768,-33.3333,1,62.8657,68.1045
FNGR,Short,-10.9092,0,0,68.1045,68.1045
DNOW,Short,-2.64346,0.766509,0,68.1045,67.974
VPG,Buy,1.44568,-2.28858,0,67.974,67.5851
SHOO,Buy,1.17374,-2.67261,0,67.5851,67.1335
NEXT,Buy,6.62783,-17.9856,0,67.1335,64.1149
KN,Buy,1.93086,-0.864138,0,64.1149,63.9764
FCAP,Skip,0.17706,-12.3695,0,63.9764,63.9764
CDNS,Buy,2.24616,5.5525,1,63.9764,64.8645
IBP,Short,-1.63695,-0.932203,1,64.8645,65.0156
CIFR,Short,-7.34334,83.2232,0,65.0156,51.4886
BLNK,Buy,7.88189,35.1304,1,51.4886,56.0107
KRNY,Skip,0.408585,2.7451,0,56.0107,56.0107
NOK,Buy,4.85979,1.77515,1,56.0107,56.2592
